id	organism	seedid	kingdom	phylum	class	order	family	genus	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	phenotype	imgid	ncbiid	platform	kbaseid	species	file	taxa_id
Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 (342451.4)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	885	1409	1065	Laura Kutt	04/18/16		637000284.0	342451.0	Kbase	kb|g.966	saprophyticus	agora/Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305.xml	29385.0
Staphylococcus_sciuri_subsp_sciuri_Z8	Staphylococcus sciuri subsp. sciuri Z8		Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		887	1446	1097	Laura Kutt	04/18/16		2582580768.0	1232666.0	ModelSEED	kb|g.244081	sciuri	agora/Staphylococcus_sciuri_subsp_sciuri_Z8.xml	1296.0
Staphylococcus_simulans_ACS_120_V_Sch1	Staphylococcus simulans ACS-120-V-Sch1	Staphylococcus simulans ACS-120-V-Sch1 (883166.5)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		889	1447	1083	Laura Kutt	04/18/16		2537562023.0	883166.0	ModelSEED	kb|g.28050	simulans	agora/Staphylococcus_simulans_ACS_120_V_Sch1.xml	1286.0
Staphylococcus_vitulinus_F1028	Staphylococcus vitulinus F1028		Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		830	1396	1070	Laura Kutt	04/18/16		2548876999.0	1167632.0	ModelSEED	kb|g.25042	vitulinus	agora/Staphylococcus_vitulinus_F1028.xml	71237.0
Staphylococcus_warneri_SG1	Staphylococcus warneri SG1	Staphylococcus warneri SG1 (1194526.3)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	869	1418	1059	Laura Kutt	04/18/16		2561511184.0	1194526.0	ModelSEED	kb|g.31042	warneri	agora/Staphylococcus_warneri_SG1.xml	1292.0
Staphylococcus_xylosus_DMB3_Bh1	Staphylococcus xylosus DMB3-Bh1		Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		866	1454	1087	Laura Kutt	04/18/16		2588253750.0	1353979.0	ModelSEED	kb|g.245259	xylosus	agora/Staphylococcus_xylosus_DMB3_Bh1.xml	1288.0
Staphylococcus_xylosus_NJ	Staphylococcus xylosus NJ	Staphylococcus xylosus NJ (1262650.3)	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		975	1506	1113	Laura Kutt	05/29/16		2551306492.0	1262650.0	ModelSEED	kb|g.31520	xylosus	agora/Staphylococcus_xylosus_NJ.xml	1288.0
Stenotrophomonas_maltophilia_D457	Stenotrophomonas maltophilia D457	Stenotrophomonas maltophilia D457 (1163399.5)	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Obligate anaerobe	Asaccharolytic	Negative		904	1377	1077	Laura Kutt	04/19/16		2513237183.0	1163399.0	Kbase	kb|g.25005	maltophilia	agora/Stenotrophomonas_maltophilia_D457.xml	40324.0
Stenotrophomonas_rhizophila_PCA13	Stenotrophomonas rhizophila PCA13		Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Obligate anaerobe	Asaccharolytic	Negative		805	1415	1114	Laura Kutt	04/19/16		2576861471.0	1255680.0	Kbase	kb|g.245260	rhizophila	agora/Stenotrophomonas_rhizophila_PCA13.xml	216778.0
Stoquefichus_massiliensis_AP9	Stoquefichus massiliensis AP9		Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Stoquefichus					787	1177	951	Laura Kutt	04/18/16		2600255145.0	1211844.0	Kbase	kb|g.208018	massiliensis	agora/Stoquefichus_massiliensis_AP9.xml	1470350.0
Streptococcus_agalactiae_A909	Streptococcus agalactiae A909	Streptococcus agalactiae A909 (205921.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	639	1286	939	Laura Kutt	04/18/16		637000286.0	205921.0	Kbase	kb|g.352	agalactiae	agora/Streptococcus_agalactiae_A909.xml	1311.0
Streptococcus_anginosus_1_2_62CV	Streptococcus anginosus 1_2_62CV	Streptococcus anginosus 1_2_62CV (742820.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	539	885	719	Ines Thiele	06/29/12	3.0	649990001.0	742820.0	ModelSEED		anginosus	agora/Streptococcus_anginosus_1_2_62CV.xml	1328.0
Streptococcus_australis_ATCC_700641	Streptococcus australis ATCC 700641	Streptococcus australis ATCC 700641 (888833.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	640	1196	915	Laura Kutt	04/18/16			888833.0	ModelSEED	kb|g.3629	australis	agora/Streptococcus_australis_ATCC_700641.xml	113107.0
Streptococcus_constellatus_subsp_constellatus_SK53	Streptococcus constellatus subsp. constellatus SK53		Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	515	1064	835	Laura Kutt	04/18/16		2537561968.0	1095730.0	ModelSEED	kb|g.24158	constellatus	agora/Streptococcus_constellatus_subsp_constellatus_SK53.xml	76860.0
Streptococcus_constellatus_subsp_pharyngis_SK1060	Streptococcus constellatus subsp. pharyngis SK1060	Streptococcus constellatus subsp. pharyngis SK1060 (1035184.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	672	1094	846	Laura Kutt	05/29/16		2512047071.0	1035184.0	ModelSEED	kb|g.23362	constellatus	agora/Streptococcus_constellatus_subsp_pharyngis_SK1060.xml	76860.0
Streptococcus_cristatus_ATCC_51100	Streptococcus cristatus ATCC 51100	Streptococcus cristatus ATCC 51100 (889201.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	560	1159	874	Laura Kutt	04/18/16			889201.0	ModelSEED	kb|g.3631	cristatus	agora/Streptococcus_cristatus_ATCC_51100.xml	45634.0
Streptococcus_dysgalactiae_subsp_dysgalactiae_ATCC_27957	Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957	Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957 (663952.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		640	1161	895	Laura Kutt	04/18/16		2545824515.0	663952.0	ModelSEED	kb|g.2862	dysgalactiae	agora/Streptococcus_dysgalactiae_subsp_dysgalactiae_ATCC_27957.xml	1334.0
Streptococcus_equi_subsp_equi_4047	Streptococcus equi subsp. equi 4047	Streptococcus equi subsp. equi 4047 (553482.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		558	1006	768					553482.0	ModelSEED	kb|g.26915	equi	agora/Streptococcus_equi_subsp_equi_4047.xml	1336.0
Streptococcus_equinus_ATCC_9812	Streptococcus equinus ATCC 9812	Streptococcus equinus ATCC 9812 (525379.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	566	962	765	Ines Thiele	06/29/12	4.0	649990006.0	525379.0	ModelSEED		equinus	agora/Streptococcus_equinus_ATCC_9812.xml	1335.0
Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143	Streptococcus gallolyticus subsp. gallolyticus ATCC 43143 (981539.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	711	1225	952	Laura Kutt	04/18/16		651053072.0	981539.0	Kbase	kb|g.3836	gallolyticus	agora/Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143.xml	315405.0
Streptococcus_gordonii_str_Challis_substr_CH1	Streptococcus gordonii str. Challis substr. CH1	Streptococcus gordonii str. Challis substr. CH1 (467705.8)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		636	1303	954	Laura Kutt	04/18/16		640753055.0	467705.0	Kbase	kb|g.1638	gordonii	agora/Streptococcus_gordonii_str_Challis_substr_CH1.xml	1302.0
Streptococcus_infantarius_subsp_infantarius_ATCC_BAA_102	Streptococcus infantarius subsp. infantarius ATCC BAA-102	Streptococcus infantarius subsp. infantarius ATCC BAA-102 (471872.6)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	590	1213	913	Ines Thiele	06/25/12	1.0	641736171.0	471872.0	Kbase		infantarius	agora/Streptococcus_infantarius_subsp_infantarius_ATCC_BAA_102.xml	102684.0
Streptococcus_infantis_ATCC_700779	Streptococcus infantis ATCC 700779	Streptococcus infantis ATCC 700779 (889204.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	552	1105	837	Laura Kutt	04/18/16			889204.0	Kbase	kb|g.3632	infantis	agora/Streptococcus_infantis_ATCC_700779.xml	68892.0
Streptococcus_intermedius_JTH08	Streptococcus intermedius JTH08	Streptococcus intermedius JTH08 (591365.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	556	1106	836	Laura Kutt	04/18/16		2524023218.0	591365.0	ModelSEED	kb|g.27005	intermedius	agora/Streptococcus_intermedius_JTH08.xml	1338.0
Streptococcus_lutetiensis_033	Streptococcus lutetiensis 033		Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		586	1164	888	Laura Kutt	04/18/16		2554235351.0	1076934.0	ModelSEED	kb|g.206799	lutetiensis	agora/Streptococcus_lutetiensis_033.xml	150055.0
Streptococcus_mitis_NCTC_12261	Streptococcus mitis NCTC 12261	Streptococcus mitis NCTC 12261 (246201.1)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		614	1122	836	Laura Kutt	04/18/16			246201.0	ModelSEED	kb|g.510	mitis	agora/Streptococcus_mitis_NCTC_12261.xml	28037.0
Streptococcus_mutans_ATCC_25175	Streptococcus mutans ATCC 25175	Streptococcus mutans ATCC 25175 (1257041.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	624	1269	931	Laura Kutt	04/18/16		2534682100.0	1257041.0	ModelSEED	kb|g.31498	mutans	agora/Streptococcus_mutans_ATCC_25175.xml	1309.0
Streptococcus_oralis_Uo5	Streptococcus oralis Uo5	Streptococcus oralis Uo5 (927666.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	568	1161	869	Laura Kutt	04/18/16		650716088.0	927666.0	ModelSEED	kb|g.3717	oralis	agora/Streptococcus_oralis_Uo5.xml	1303.0
Streptococcus_parasanguinis_ATCC_903	Streptococcus parasanguinis ATCC 903	Streptococcus parasanguinis ATCC 903 (888048.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		624	1174	888	Laura Kutt	04/18/16			888048.0	ModelSEED	kb|g.3590	parasanguinis	agora/Streptococcus_parasanguinis_ATCC_903.xml	1318.0
Streptococcus_parauberis_KCTC_11537	Streptococcus parauberis KCTC 11537	Streptococcus parauberis KCTC 11537 (936154.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		662	1209	902	Laura Kutt	04/18/16		650716090.0	936154.0	ModelSEED	kb|g.3766	parauberis	agora/Streptococcus_parauberis_KCTC_11537.xml	1348.0
Streptococcus_peroris_ATCC_700780	Streptococcus peroris ATCC 700780	Streptococcus peroris ATCC 700780 (888746.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	526	1093	835	Laura Kutt	04/18/16			888746.0	ModelSEED	kb|g.3605	peroris	agora/Streptococcus_peroris_ATCC_700780.xml	68891.0
Streptococcus_pleomorphus_DSM_20574	Streptococcus pleomorphus DSM 20574		Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Streptococcus	Obligate anaerobe	Saccharolytic, fermentative	Negative		583	1081	901	Laura Kutt	04/18/16		2524614880.0	1123313.0	Kbase	kb|g.207294	pleomorphus	agora/Streptococcus_pleomorphus_DSM_20574.xml	1323.0
Streptococcus_pneumoniae_G54	Streptococcus pneumoniae G54	Streptococcus pneumoniae G54 (512566.5)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	649	1207	888					512566.0	Kbase	kb|g.1878	pneumoniae	agora/Streptococcus_pneumoniae_G54.xml	1313.0
Streptococcus_pseudopneumoniae_IS7493	Streptococcus pseudopneumoniae IS7493	Streptococcus pseudopneumoniae IS7493 (1054460.4)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	598	1129	855	Laura Kutt	04/18/16			1054460.0	Kbase	kb|g.23632	pseudopneumoniae	agora/Streptococcus_pseudopneumoniae_IS7493.xml	257758.0
Streptococcus_pyogenes_MGAS9429	Streptococcus pyogenes MGAS9429	Streptococcus pyogenes MGAS9429 (370551.4)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Opportunistic pathogen	551	1128	838					370551.0	Kbase	kb|g.1107	pyogenes	agora/Streptococcus_pyogenes_MGAS9429.xml	1314.0
Streptococcus_salivarius_JIM8777	Streptococcus salivarius JIM8777	Streptococcus salivarius JIM8777 (347253.5)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	605	1190	881	Laura Kutt	04/18/16		651053074.0	347253.0	Kbase	kb|g.26457	salivarius	agora/Streptococcus_salivarius_JIM8777.xml	1304.0
Streptococcus_sanguinis_SK36	Streptococcus sanguinis SK36	Streptococcus sanguinis SK36 (388919.8)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		702	1296	979	Laura Kutt	04/18/16		640069334.0	388919.0	Kbase	kb|g.1182	sanguinis	agora/Streptococcus_sanguinis_SK36.xml	1305.0
Streptococcus_sp_2_1_36FAA	Streptococcus sp. 2_1_36FAA	Streptococcus sp. 2_1_36FAA (469609.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	580	1892	1228	Ines Thiele	06/29/12	2.0	647533231.0	469609.0	Kbase			agora/Streptococcus_sp_2_1_36FAA.xml	1301.0
Streptococcus_sp_I_G2	Streptococcus sp. I-G2		Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	550	992	774	Eugen Bauer	08/03/14	3.0	2546825502.0	1156431.0	Kbase			agora/Streptococcus_sp_I_G2.xml	1301.0
Streptococcus_sp_I_P16	Streptococcus sp. I-P16		Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	582	1029	807	Eugen Bauer	08/03/14	2.0	2546825503.0	1156433.0	ModelSEED			agora/Streptococcus_sp_I_P16.xml	1301.0
Streptococcus_thermophilus_LMG_18311	Streptococcus thermophilus LMG 18311	Streptococcus thermophilus LMG 18311 (264199.4)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	570	954	748	Ines Thiele	08/07/12	2.0	637000303.0	264199.0	ModelSEED		thermophilus	agora/Streptococcus_thermophilus_LMG_18311.xml	1308.0
Streptococcus_thoraltensis_DSM_12221	Streptococcus thoraltensis DSM 12221	Streptococcus thoraltensis DSM 12221 (1123318.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Obligate anaerobe	Saccharolytic, respiratory or fermentative	Positive		685	1232	904	Laura Kutt	04/18/16			1123318.0	Kbase	kb|g.29709	thoraltensis	agora/Streptococcus_thoraltensis_DSM_12221.xml	55085.0
Streptococcus_uberis_0140J	Streptococcus uberis 0140J	Streptococcus uberis 0140J (218495.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		636	1245	923	Laura Kutt	04/18/16		643348578.0	218495.0	Kbase	kb|g.405	uberis	agora/Streptococcus_uberis_0140J.xml	1349.0
Streptococcus_vestibularis_F0396	Streptococcus vestibularis F0396	Streptococcus vestibularis F0396 (904306.3)	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		606	1160	874	Laura Kutt	04/18/16		649990017.0	904306.0	ModelSEED	kb|g.3655	vestibularis	agora/Streptococcus_vestibularis_F0396.xml	1343.0
Subdoligranulum_variabile_DSM_15176	Subdoligranulum variabile DSM 15176	Subdoligranulum variabile DSM 15176 (411471.5)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Obligate anaerobe	Saccharolytic, fermentative	Negative	Commensal	1313	1057	846	Ines Thiele	06/25/12	2.0	2562617078.0	411471.0	ModelSEED		variabile	agora/Subdoligranulum_variabile_DSM_15176.xml	214851.0
Succinatimonas_hippei_YIT_12066	Succinatimonas hippei YIT 12066	Succinatimonas hippei YIT 12066 (762983.3)	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinatimonas	Obligate anaerobe	Saccharolytic, fermentative	Negative	Commensal	622	1047	850	Ines Thiele	06/29/12	4.0	649990019.0	762983.0	Kbase		hippei	agora/Succinatimonas_hippei_YIT_12066.xml	626938.0
Succinivibrio_dextrinosolvens_H5	Succinivibrio dextrinosolvens H5		Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Vibrionaceae	Succinivibrio	Facultative anaerobe	Fermentative, respiratory	Negative	Pathogen	643	1130	943	Laura Kutt	04/19/16			1410676.0	Kbase	kb|g.244674	dextrinosolvens	agora/Succinivibrio_dextrinosolvens_H5.xml	83771.0
Sulfolobus_solfataricus_P2	Sulfolobus solfataricus P2	Sulfolobus solfataricus P2 (273057.1)	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Aerobe	Saccharolytic, or requires sulphur	Negative		529	1070	861	Laura Kutt	04/19/16		638154518.0	273057.0	Kbase	kb|g.637	solfataricus	agora/Sulfolobus_solfataricus_P2.xml	2287.0
Sutterella_parvirubra_YIT_11816	Sutterella parvirubra YIT 11816		Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Suterellaceae	Sutterella	Facultative anaerobe	Fermentative, respiratory	Negative		521	1014	836	Laura Kutt	04/19/16		2513237371.0	762967.0	Kbase	kb|g.27712	parvirubra	agora/Sutterella_parvirubra_YIT_11816.xml	437898.0
Sutterella_wadsworthensis_3_1_45B	Sutterella wadsworthensis 3_1_45B	Sutterella wadsworthensis 3_1_45B (742821.3)	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Microaerophile/ anaerobe	Asaccharolytic, nonfermentative	Negative	Pathogen	613	1019	840	Ines Thiele	06/29/12	3.0	649990021.0	742821.0	Kbase		wadsworthensis	agora/Sutterella_wadsworthensis_3_1_45B.xml	40545.0
Tannerella_forsythia_ATCC_43037	Tannerella forsythia ATCC 43037	Tannerella forsythia ATCC 43037 (203275.8)	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Tannerella	Obligate anaerobe	Asaccharolytic	Negative		585	1053	864	chenry	04/15/16		2512047036.0	28112.0	Kbase	kb|g.26084	forsythia	agora/Tannerella_forsythia_ATCC_43037.xml	28112.0
Tatumella_ptyseos_ATCC_33301	Tatumella ptyseos ATCC 33301		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Tatumella	Facultative anaerobe	Fermentative, respiratory	Negative		876	1538	1106	Laura Kutt	04/18/16		2671180926.0	1005995.0	ModelSEED	kb|g.206562	ptyseos	agora/Tatumella_ptyseos_ATCC_33301.xml	82987.0
Trabulsiella_guamensis_ATCC_49490	Trabulsiella guamensis ATCC 49490		Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Trabulsiella	Facultative anaerobe	Fermentative, respiratory	Negative		1130	1724	1176	Laura Kutt	04/18/16		2588253800.0	1005994.0	ModelSEED	kb|g.244739	guamensis	agora/Trabulsiella_guamensis_ATCC_49490.xml	158852.0
Tropheryma_whipplei_str_Twist	Tropheryma whipplei str. Twist	Tropheryma whipplei str. Twist (203267.1)	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Tropheryma	Facultative anaerobe	Fermentative	Positive	Opportunistic pathogen	356	845	718	chenry	04/15/16		637000331.0	203267.0	ModelSEED	kb|g.338	whipplei	agora/Tropheryma_whipplei_str_Twist.xml	2039.0
Trueperella_pyogenes_MS249	Trueperella pyogenes MS249		Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	Facultative anaerobe	Saccharolytic, fermentative	Positive	Opportunistic pathogen	581	1202	916	chenry	04/15/16		2568526326.0	1448141.0	ModelSEED	kb|g.215043	pyogenes	agora/Trueperella_pyogenes_MS249.xml	1661.0
